scorer,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000,DLC_resnet50_PERMar18shuffle1_10000
bodyparts,Pbsc0,Pbsc0,Pbsc0,Pbsc1,Pbsc1,Pbsc1
coords,x,y,likelihood,x,y,likelihood
262,609.5698852539062,159.5780029296875,0.992924153804779,590.0502319335938,180.18052673339844,0.9726098775863647
263,609.7486572265625,159.04861450195312,0.9937770366668701,591.4701538085938,175.86920166015625,0.9773980379104614
264,609.9196166992188,159.04971313476562,0.9926864504814148,591.9751586914062,176.10784912109375,0.983671247959137
265,609.4083862304688,158.66644287109375,0.993897557258606,591.1599731445312,176.07701110839844,0.9828348159790039
266,608.9158325195312,158.94703674316406,0.9942030310630798,591.235595703125,180.6577911376953,0.9819861054420471
267,608.7378540039062,159.03146362304688,0.9940541982650757,591.0361328125,181.5469512939453,0.9841345548629761
268,607.6934204101562,159.6220703125,0.9962156414985657,590.61474609375,184.84698486328125,0.9827017784118652
269,607.2767944335938,160.57388305664062,0.9971961975097656,588.2230224609375,196.39996337890625,0.9785172939300537
270,605.9586181640625,161.62571716308594,0.9966126680374146,587.1307373046875,205.44667053222656,0.9854304790496826
271,607.0018920898438,162.30677795410156,0.9961678385734558,584.7050170898438,214.75540161132812,0.9859744906425476
272,606.8304443359375,162.0409393310547,0.9961695075035095,584.1870727539062,219.95004272460938,0.9908131957054138
273,608.0040893554688,162.614013671875,0.9971681237220764,583.6077270507812,221.15847778320312,0.9932389259338379
274,606.884033203125,162.2746124267578,0.997244119644165,581.5878295898438,220.83349609375,0.9947858452796936
275,607.742431640625,162.8568878173828,0.9972150921821594,584.644775390625,224.83111572265625,0.993630051612854
276,608.7799682617188,164.36236572265625,0.9971223473548889,583.2713012695312,232.76649475097656,0.996892511844635
277,609.6713256835938,165.4365234375,0.9877880215644836,576.7752685546875,240.40231323242188,0.9985297918319702
278,609.7067260742188,163.87640380859375,0.9975162148475647,577.4215698242188,237.7747802734375,0.99692302942276
279,609.7628173828125,163.64443969726562,0.9974384307861328,580.5257568359375,234.553466796875,0.9946348667144775
280,610.04443359375,164.6155548095703,0.9974132776260376,582.0984497070312,233.51780700683594,0.994023323059082
281,610.920166015625,163.27456665039062,0.9973415732383728,581.7925415039062,232.07211303710938,0.9951356649398804
282,611.5543823242188,163.9534454345703,0.9974660277366638,583.2427368164062,229.6316680908203,0.9967911839485168
283,609.5397338867188,164.14837646484375,0.9974451661109924,579.1396484375,215.0332794189453,0.981594443321228
284,609.5975341796875,163.0315704345703,0.997905433177948,587.9655151367188,204.86549377441406,0.9877719879150391
285,610.6958618164062,162.3946990966797,0.9980545043945312,592.4214477539062,193.3938751220703,0.9259688854217529
286,610.885498046875,161.66744995117188,0.9972843527793884,593.4434204101562,183.63510131835938,0.9909825325012207
287,611.1714477539062,161.92649841308594,0.9967025518417358,592.755859375,180.35032653808594,0.98691725730896
288,610.2601318359375,161.15225219726562,0.9971634745597839,592.5899658203125,179.89913940429688,0.9885473251342773
289,610.8329467773438,161.0166473388672,0.996446967124939,593.3694458007812,178.92425537109375,0.9907799959182739
290,611.0548706054688,160.24290466308594,0.9962325096130371,593.9502563476562,178.5604705810547,0.9905890226364136
291,611.7542114257812,159.28826904296875,0.9952749609947205,594.9588012695312,178.58761596679688,0.9914096593856812
292,612.018798828125,159.83486938476562,0.9955916404724121,594.6814575195312,178.91786193847656,0.9904708862304688
293,611.3167114257812,159.8367919921875,0.996153712272644,593.9920043945312,179.1992950439453,0.9908260107040405
294,611.0923461914062,159.63671875,0.9961193799972534,593.128662109375,178.3442840576172,0.9923621416091919
295,611.2276611328125,159.2928009033203,0.9960402250289917,594.1552734375,178.92953491210938,0.9906665682792664
296,610.6900634765625,160.04638671875,0.9963582158088684,593.9119873046875,179.40628051757812,0.9903963208198547
297,610.6043090820312,160.06256103515625,0.9962764382362366,593.35205078125,179.1343231201172,0.9909486174583435
298,610.7449951171875,160.13653564453125,0.9958934187889099,593.53369140625,179.1787872314453,0.990667462348938
299,610.89501953125,160.3831024169922,0.9959433674812317,593.7078857421875,180.02992248535156,0.9884810447692871
300,610.2052001953125,160.6053009033203,0.9964852929115295,593.1824951171875,179.7567596435547,0.9901963472366333
301,610.15478515625,159.84144592285156,0.995541512966156,593.0311889648438,179.48617553710938,0.9907640814781189
302,610.0481567382812,159.6266632080078,0.9961336255073547,592.5472412109375,179.21881103515625,0.9911094307899475
303,610.1307373046875,158.88555908203125,0.9959218502044678,592.783447265625,178.8448944091797,0.9919484257698059
304,610.3478393554688,159.6773223876953,0.9961434602737427,592.8574829101562,179.3530731201172,0.9911422729492188
305,610.3453369140625,159.69288635253906,0.996650755405426,592.751953125,179.74571228027344,0.991168200969696
306,609.9877319335938,159.6910858154297,0.9962737560272217,592.2388916015625,179.70252990722656,0.9896709322929382
307,610.8638305664062,159.78726196289062,0.996338963508606,592.415771484375,180.03733825683594,0.9894067049026489
308,610.4118041992188,160.2744140625,0.9967386722564697,593.1465454101562,180.15478515625,0.9899202585220337
309,611.1814575195312,160.68238830566406,0.9971594214439392,592.9642333984375,180.1431121826172,0.9880220890045166
310,610.907470703125,160.08053588867188,0.9967356324195862,592.7625732421875,179.59408569335938,0.9899388551712036
311,610.6620483398438,159.9667205810547,0.9968529343605042,592.9192504882812,179.78826904296875,0.98876953125
312,610.8078002929688,160.1183624267578,0.9968830347061157,592.9292602539062,180.3184356689453,0.989761471748352
313,610.7215576171875,160.71470642089844,0.996506929397583,592.6405029296875,180.41400146484375,0.9886674880981445
314,610.4046020507812,160.6381378173828,0.9966087937355042,593.5542602539062,182.482177734375,0.9879089593887329
315,610.25927734375,160.45433044433594,0.9960542321205139,592.2990112304688,180.1632843017578,0.9884613752365112
316,610.2616577148438,160.41026306152344,0.996336817741394,592.2263793945312,179.58462524414062,0.9902458786964417
317,610.2726440429688,159.39100646972656,0.996086597442627,592.7833862304688,179.50990295410156,0.9912942051887512
318,610.6309204101562,160.2329864501953,0.9961108565330505,592.2048950195312,178.77719116210938,0.9912442564964294
319,610.4848022460938,160.29408264160156,0.9958925247192383,592.4685668945312,179.67701721191406,0.9902335405349731
320,609.6875610351562,161.3065948486328,0.9976117610931396,593.367919921875,187.62130737304688,0.9925663471221924
321,608.0833129882812,160.66775512695312,0.9979453682899475,589.766845703125,193.4683380126953,0.9900643825531006
322,608.1447143554688,160.4374542236328,0.9980413913726807,592.3349609375,195.6826171875,0.9810881614685059
323,607.4655151367188,159.412353515625,0.9971176981925964,591.2128295898438,201.6409149169922,0.9803345799446106
324,606.1492919921875,160.41226196289062,0.9967435002326965,589.4475708007812,204.83743286132812,0.9772173762321472
325,606.9442749023438,161.4280548095703,0.9959204196929932,587.900634765625,215.46713256835938,0.980025589466095
326,608.418701171875,162.2450714111328,0.9967828989028931,585.52880859375,221.693115234375,0.9848842620849609
327,609.3378295898438,162.0362548828125,0.9956246018409729,587.193359375,222.47897338867188,0.9896811842918396
328,609.8311767578125,163.1892547607422,0.9967048168182373,586.2659301757812,224.75755310058594,0.9950599074363708
329,608.360107421875,164.0707550048828,0.9945240616798401,581.76708984375,233.4503173828125,0.99696284532547
330,612.2477416992188,168.39920043945312,0.985802412033081,574.2019653320312,245.677734375,0.9982527494430542
331,611.5510864257812,166.25511169433594,0.986279308795929,576.378662109375,250.61572265625,0.9952818155288696
332,611.436279296875,166.1845703125,0.9887181520462036,575.8681030273438,250.6476593017578,0.9964033365249634
333,611.5928955078125,165.36917114257812,0.9945412874221802,576.3789672851562,250.7978973388672,0.9949736595153809
334,611.69677734375,165.65919494628906,0.996190071105957,575.8611450195312,249.71255493164062,0.9959663152694702
335,611.6925659179688,166.20025634765625,0.9955434203147888,575.6083374023438,249.50808715820312,0.996113657951355
336,612.1036987304688,166.2007598876953,0.9961409568786621,575.0401611328125,247.16604614257812,0.9982813000679016
337,611.8126220703125,166.8746337890625,0.9959835410118103,575.27880859375,244.65762329101562,0.9991820454597473
338,611.7160034179688,167.35379028320312,0.9950427412986755,576.7872314453125,241.9625701904297,0.9994328022003174
339,611.6572265625,167.12701416015625,0.9950857758522034,577.8831787109375,241.9173126220703,0.999046266078949
340,611.7628784179688,167.77110290527344,0.9954493045806885,583.5263671875,231.9356689453125,0.9966400861740112
341,610.5048217773438,166.83360290527344,0.9967029094696045,580.863525390625,219.0323028564453,0.9868806600570679
342,610.5973510742188,165.62095642089844,0.9963827729225159,588.0886840820312,207.21182250976562,0.9975939393043518
343,610.6016235351562,163.6873779296875,0.9976029992103577,592.2985229492188,190.4644317626953,0.9689378142356873
344,611.9198608398438,162.4052734375,0.9970100522041321,596.5090942382812,184.8163299560547,0.9870021939277649
345,611.4132690429688,161.98895263671875,0.9966527819633484,596.418701171875,183.8819122314453,0.9891936182975769
346,612.6854858398438,161.73980712890625,0.9957547187805176,597.654296875,183.11065673828125,0.985120952129364
347,611.1333618164062,160.895751953125,0.9961757659912109,595.430419921875,180.6824951171875,0.9878758788108826
348,611.03466796875,161.04782104492188,0.9968510270118713,596.5172729492188,182.93698120117188,0.9888213872909546
349,611.60400390625,160.8301239013672,0.9962798953056335,595.5026245117188,180.66162109375,0.9883226752281189
350,611.263916015625,161.2306365966797,0.996216893196106,597.3494873046875,184.12088012695312,0.9860566854476929
351,612.0695190429688,160.6356964111328,0.9963339567184448,595.4959716796875,180.5227508544922,0.987376868724823
352,611.01708984375,161.5379638671875,0.996444046497345,595.6781005859375,180.8009490966797,0.9847983717918396
353,611.3829956054688,160.98245239257812,0.9968392848968506,595.1143798828125,181.25955200195312,0.9871659278869629
354,611.6370239257812,161.07290649414062,0.9961177706718445,595.4988403320312,180.85707092285156,0.9853062033653259
355,611.6123657226562,161.16903686523438,0.9957674145698547,596.08837890625,181.2948760986328,0.9865367412567139
356,612.1460571289062,160.72042846679688,0.9965993762016296,596.4048461914062,181.1869354248047,0.986911416053772
357,612.3561401367188,160.0991668701172,0.9959166049957275,596.4664306640625,180.92837524414062,0.9868829846382141
358,611.2029418945312,160.77259826660156,0.9963251352310181,594.7650756835938,180.15809631347656,0.9895551800727844
359,612.2847290039062,160.9989471435547,0.9963107109069824,595.5029907226562,180.33448791503906,0.9880233407020569
360,611.768310546875,160.19528198242188,0.9960801005363464,596.0405883789062,179.97457885742188,0.9895864725112915
361,612.15478515625,160.39862060546875,0.9966459274291992,595.80810546875,179.7576141357422,0.9895052313804626
362,612.238037109375,162.06573486328125,0.9971696138381958,593.890869140625,183.62619018554688,0.9910725355148315
363,609.3945922851562,161.34262084960938,0.9973258972167969,589.3326416015625,182.83213806152344,0.9848620295524597
364,608.9308471679688,162.25750732421875,0.9972676038742065,591.6660766601562,180.78111267089844,0.961296558380127
365,610.2603149414062,162.88308715820312,0.9979065656661987,590.7843627929688,183.99049377441406,0.9255243539810181
366,611.2740478515625,164.38238525390625,0.9977437257766724,591.8156127929688,184.69244384765625,0.9313231110572815
367,611.8694458007812,164.466064453125,0.997964084148407,592.6626586914062,183.99188232421875,0.9373338222503662
368,612.4489135742188,165.16038513183594,0.9974485635757446,590.475341796875,185.1043701171875,0.9297301769256592
369,610.8789672851562,164.29200744628906,0.9984713196754456,591.5982666015625,184.01174926757812,0.9336075782775879
370,612.003662109375,162.2119140625,0.9969865679740906,589.9163818359375,179.95132446289062,0.7736889719963074
371,611.3828735351562,161.39625549316406,0.9979242086410522,591.1959838867188,178.2797088623047,0.9295528531074524
372,611.6888427734375,162.14500427246094,0.9980691075325012,592.738037109375,178.64254760742188,0.9501041769981384
373,611.2013549804688,162.5242919921875,0.9983519315719604,592.2572021484375,180.55966186523438,0.9753152132034302
374,608.0006103515625,162.127685546875,0.9976068735122681,589.5149536132812,182.6771697998047,0.9890167117118835
375,607.741943359375,162.87252807617188,0.9981557726860046,590.3226318359375,183.49656677246094,0.9861523509025574
376,610.6626586914062,162.1407012939453,0.9977951645851135,591.1710205078125,179.851806640625,0.9825161099433899
377,607.7177124023438,159.92300415039062,0.995856761932373,591.20849609375,179.63162231445312,0.9882372617721558
378,608.8005981445312,160.00674438476562,0.9967526197433472,591.647216796875,182.01272583007812,0.9541160464286804
379,607.7843627929688,161.16696166992188,0.9972342848777771,590.5948486328125,183.64108276367188,0.9736758470535278
380,607.024169921875,160.3164825439453,0.9936395883560181,591.2919921875,180.87025451660156,0.9754102826118469
381,609.3744506835938,162.230712890625,0.9971913695335388,590.5418090820312,180.69969177246094,0.9808628559112549
382,607.9136962890625,160.73960876464844,0.996501624584198,588.9085693359375,182.5448455810547,0.911590576171875
383,613.3461303710938,161.06715393066406,0.9959301352500916,592.4293823242188,178.6155242919922,0.9357144236564636
384,612.7818603515625,163.31936645507812,0.9970783591270447,594.6506958007812,181.32772827148438,0.906568169593811
385,614.3873291015625,163.76126098632812,0.9956322908401489,594.0759887695312,183.2445526123047,0.926826000213623
386,614.9181518554688,162.75807189941406,0.9956783652305603,594.081298828125,180.49942016601562,0.938580334186554
387,611.4468383789062,164.10523986816406,0.9971709847450256,591.208251953125,179.49411010742188,0.9361317753791809
388,612.5477294921875,163.07467651367188,0.9963757991790771,592.7249755859375,180.66299438476562,0.9373695254325867
389,611.8208618164062,163.05169677734375,0.9968304634094238,592.1341552734375,181.9659423828125,0.9436962604522705
390,610.54541015625,161.79037475585938,0.9969105124473572,592.060546875,179.6279296875,0.9802143573760986
391,609.5127563476562,162.62071228027344,0.9963275790214539,590.26806640625,177.60968017578125,0.9909849166870117
392,609.986328125,161.2312469482422,0.9976792335510254,590.322265625,178.82080078125,0.9883120656013489
393,609.7843017578125,163.76220703125,0.9979128837585449,590.052001953125,185.38063049316406,0.9683881402015686
394,610.0107421875,164.26283264160156,0.998008668422699,589.90966796875,184.7610626220703,0.9642996191978455
395,610.2774658203125,162.91305541992188,0.9965704083442688,591.8908081054688,181.7031707763672,0.9714816808700562
396,612.9017333984375,163.53628540039062,0.9965394735336304,593.6553955078125,179.6620330810547,0.9684085249900818
397,611.3076171875,159.8792266845703,0.9966837763786316,591.6204223632812,174.1430206298828,0.9589152932167053
398,612.864013671875,159.42578125,0.9957493543624878,591.9155883789062,172.38401794433594,0.9570106267929077
399,609.4097900390625,162.13389587402344,0.997895359992981,590.1646118164062,182.32168579101562,0.9621458649635315
400,612.5274658203125,160.65780639648438,0.9971089959144592,592.5791625976562,181.81533813476562,0.973644495010376
401,611.4568481445312,161.1704864501953,0.997012734413147,592.1212158203125,181.1667938232422,0.9246048331260681
402,607.7237548828125,163.48936462402344,0.9969640970230103,589.5996704101562,183.55670166015625,0.946523129940033
403,607.0267333984375,162.09962463378906,0.9972737431526184,586.2257080078125,181.86656188964844,0.9720270037651062
404,608.0692138671875,164.2406463623047,0.9979339838027954,586.6574096679688,187.60523986816406,0.9641062617301941
405,609.0789794921875,162.27047729492188,0.9980961680412292,590.7265625,181.1202392578125,0.9724905490875244
406,610.9948120117188,164.00904846191406,0.9965559840202332,590.6371459960938,181.26113891601562,0.9673311114311218
407,611.133544921875,166.02581787109375,0.9972435235977173,592.285400390625,181.6991729736328,0.9634625315666199
408,612.1871337890625,165.22962951660156,0.9968035817146301,590.5034790039062,181.75567626953125,0.9359934329986572
409,611.676025390625,163.897216796875,0.9961224794387817,589.8246459960938,179.91542053222656,0.9423732161521912
410,611.450927734375,164.5941162109375,0.9962391257286072,591.74658203125,186.35467529296875,0.9247105121612549
411,612.4854736328125,164.4206085205078,0.9961859583854675,592.7848510742188,188.1182403564453,0.9423458576202393
412,613.9876098632812,164.9363555908203,0.9974657893180847,591.9501342773438,181.56834411621094,0.8961859345436096
413,613.6939086914062,165.73773193359375,0.9977625012397766,596.6165771484375,185.5526580810547,0.9079629778862
414,614.225341796875,166.96527099609375,0.9981870651245117,599.9673461914062,186.6787872314453,0.9503709077835083
415,613.3040161132812,166.00559997558594,0.9984404444694519,595.050048828125,186.0841064453125,0.9507021903991699
416,609.6346435546875,162.13735961914062,0.9966450929641724,591.0310668945312,188.4553680419922,0.8849103450775146
417,608.3958740234375,164.10630798339844,0.9970038533210754,589.817626953125,189.44358825683594,0.9579500555992126
418,611.3248291015625,163.4130401611328,0.9973265528678894,592.137451171875,183.18896484375,0.9278619885444641
419,610.517333984375,164.50680541992188,0.9978053569793701,592.3641357421875,187.77980041503906,0.9547380208969116
420,612.2568969726562,160.69943237304688,0.996717631816864,593.3458862304688,175.20852661132812,0.954157829284668
421,611.5753173828125,160.20986938476562,0.9973676204681396,593.122314453125,177.50009155273438,0.9447991847991943
422,610.41650390625,160.51332092285156,0.9971818327903748,592.4629516601562,177.12498474121094,0.9629570841789246
423,607.3208618164062,164.53359985351562,0.9979221820831299,591.9408569335938,186.69900512695312,0.9267541766166687
424,607.1023559570312,163.45172119140625,0.9984522461891174,591.8031616210938,192.70008850097656,0.9586064219474792
425,613.7978515625,164.03175354003906,0.9956203103065491,595.2377319335938,182.5645751953125,0.9168330430984497
426,613.7686157226562,166.6504364013672,0.996633768081665,595.5410766601562,188.82489013671875,0.974357545375824
427,606.7512817382812,159.08737182617188,0.9951965808868408,592.8262939453125,180.93435668945312,0.9889407753944397
428,609.8945922851562,161.01658630371094,0.9978819489479065,594.6256103515625,186.7828369140625,0.975620687007904
429,613.5452880859375,160.52708435058594,0.9924070835113525,593.5037231445312,178.57260131835938,0.922088623046875
430,613.0988159179688,166.8798828125,0.9972470998764038,592.1209106445312,187.15139770507812,0.9770270586013794
431,612.4348754882812,160.6012725830078,0.996917188167572,592.5228881835938,176.95008850097656,0.9712687730789185
432,612.4857788085938,161.26901245117188,0.9792896509170532,595.0360107421875,176.95103454589844,0.9298141598701477
433,613.7628784179688,159.54141235351562,0.9917536973953247,593.0990600585938,177.35482788085938,0.9794057607650757
434,613.456787109375,160.56248474121094,0.9962864518165588,592.1945190429688,178.48489379882812,0.9895073771476746
435,614.115234375,159.64056396484375,0.9959850311279297,592.4889526367188,173.29782104492188,0.9820351004600525
436,617.0425415039062,158.5917510986328,0.9937416315078735,593.900146484375,179.00430297851562,0.9859960675239563
437,614.9777221679688,162.43431091308594,0.9969249367713928,592.3391723632812,183.15602111816406,0.9276587963104248
438,613.3919067382812,160.03457641601562,0.9952163100242615,596.441162109375,180.0699920654297,0.9842661619186401
439,608.5574340820312,160.0858612060547,0.9966312050819397,590.6064453125,180.15476989746094,0.9871577620506287
440,611.1474609375,163.42884826660156,0.9978071451187134,592.843505859375,182.2345733642578,0.9741407632827759
441,611.8110961914062,164.52377319335938,0.9967604279518127,591.8262939453125,183.46624755859375,0.9100072979927063
442,610.7894287109375,163.6344757080078,0.9974076151847839,590.042236328125,181.7782440185547,0.9584119915962219
443,609.4329223632812,163.1868896484375,0.9979937672615051,589.4431762695312,182.79592895507812,0.9651237726211548
444,609.120849609375,163.09637451171875,0.9983404278755188,592.1439819335938,183.6671600341797,0.9799767732620239
445,609.3219604492188,161.2508544921875,0.9982542395591736,590.9480590820312,180.6215057373047,0.9878000020980835
446,607.26513671875,159.18453979492188,0.9957624077796936,591.7783813476562,180.3301544189453,0.9895272850990295
447,608.24462890625,163.10177612304688,0.9977788925170898,588.349853515625,183.8504638671875,0.9849259257316589
448,609.9003295898438,159.30328369140625,0.9976682066917419,592.5439453125,180.7650604248047,0.9885121583938599
449,612.1050415039062,160.08164978027344,0.9965676665306091,591.391357421875,176.0714569091797,0.9942169785499573
450,610.8397216796875,162.28504943847656,0.994881808757782,592.014404296875,180.63162231445312,0.9501237273216248
451,610.5055541992188,163.7743682861328,0.9961829781532288,590.798828125,181.16632080078125,0.9665208458900452
452,610.90771484375,164.937744140625,0.997955858707428,590.7682495117188,181.3049774169922,0.9690258502960205
453,611.1629028320312,164.09046936035156,0.9972139000892639,590.476318359375,182.5,0.9618480205535889
454,611.0118408203125,162.35784912109375,0.9970360994338989,592.7003784179688,181.57371520996094,0.9640288352966309
455,611.7600708007812,161.69033813476562,0.9971738457679749,592.4795532226562,181.13119506835938,0.9748082756996155
456,612.7138061523438,161.8927764892578,0.9981295466423035,591.5164184570312,177.6433868408203,0.9871788620948792
457,611.0819702148438,162.9078369140625,0.9967990517616272,591.2738037109375,184.55746459960938,0.9591692686080933
458,613.3547973632812,164.48678588867188,0.9973639249801636,594.5206909179688,183.66604614257812,0.9795161485671997
459,609.408447265625,161.00128173828125,0.9974994659423828,592.4940185546875,183.70423889160156,0.985011637210846
460,609.9180297851562,162.2195587158203,0.997083306312561,591.244384765625,178.77621459960938,0.9850869178771973
461,608.9403686523438,160.60874938964844,0.997480571269989,592.7701416015625,181.4482879638672,0.9828598499298096
462,609.7589111328125,159.5476531982422,0.9979021549224854,592.3264770507812,184.29339599609375,0.97158282995224
463,609.1272583007812,160.80386352539062,0.9966252446174622,590.693115234375,181.48973083496094,0.9873771667480469
464,609.5100708007812,164.03192138671875,0.9964867830276489,591.1544189453125,180.6094207763672,0.9571776986122131
465,611.09521484375,164.23504638671875,0.9960178732872009,591.4163818359375,180.39578247070312,0.9677578806877136
466,611.7234497070312,161.17982482910156,0.9956007599830627,591.5098876953125,180.1456298828125,0.9741761088371277
467,611.1760864257812,162.34095764160156,0.9956894516944885,591.6336669921875,181.32318115234375,0.9721299409866333
468,613.3753662109375,161.68655395507812,0.9969605207443237,591.980712890625,176.5116424560547,0.9600208401679993
469,613.4370727539062,161.87435913085938,0.9976307153701782,590.9605102539062,177.66502380371094,0.9889394640922546
470,608.8497924804688,162.72996520996094,0.9976256489753723,590.54150390625,183.95858764648438,0.9781633615493774
471,610.3819580078125,162.5336151123047,0.9956755638122559,589.7344970703125,182.37974548339844,0.9724110960960388
472,611.2550659179688,160.0918731689453,0.9963492155075073,592.5084838867188,180.08233642578125,0.9850601553916931
473,612.6224975585938,164.8182373046875,0.9972935914993286,593.2279663085938,184.66119384765625,0.9434953331947327
474,612.2064819335938,162.05718994140625,0.9971756339073181,591.3261108398438,179.70333862304688,0.9761422872543335
475,614.1275024414062,159.88563537597656,0.9957134127616882,592.6016845703125,173.56219482421875,0.9903825521469116
476,612.3142700195312,162.73048400878906,0.9981350302696228,591.9696044921875,180.6009521484375,0.9925565719604492
477,609.4853515625,163.13922119140625,0.996318519115448,590.28662109375,180.44210815429688,0.9728620052337646
478,609.522705078125,164.90884399414062,0.9980691075325012,590.5459594726562,180.32968139648438,0.9756335616111755
479,608.8280029296875,164.09738159179688,0.997425377368927,589.9584350585938,180.78707885742188,0.9738193154335022
480,611.7345581054688,163.78221130371094,0.9977118372917175,592.6466064453125,180.91104125976562,0.978919506072998
481,611.39208984375,163.76170349121094,0.9965533018112183,591.2420654296875,186.59288024902344,0.9130706787109375
482,611.6965942382812,163.08836364746094,0.9970549941062927,594.8956298828125,181.42416381835938,0.9542422890663147
483,613.4791870117188,164.57374572753906,0.9962679743766785,595.4198608398438,182.3294677734375,0.8804222941398621
484,611.6343383789062,163.24810791015625,0.9976532459259033,592.1005859375,181.61558532714844,0.9615700244903564
485,609.6426391601562,161.7268524169922,0.997562050819397,594.8531494140625,184.48294067382812,0.9461808204650879
486,611.31103515625,163.34107971191406,0.9972158074378967,597.1817016601562,186.97752380371094,0.958952784538269
487,609.338134765625,164.75152587890625,0.9984485507011414,593.0459594726562,193.29039001464844,0.9582720398902893
488,609.7619018554688,164.78855895996094,0.9979423880577087,593.0780639648438,191.7898406982422,0.9294368624687195
489,609.7222900390625,165.13160705566406,0.9981656074523926,589.2227172851562,183.65158081054688,0.9545556306838989
490,610.1216430664062,164.96685791015625,0.9978771209716797,591.4310913085938,183.2822265625,0.9596864581108093
491,610.4882202148438,164.56019592285156,0.9957189559936523,589.279052734375,184.10089111328125,0.9613686203956604
492,611.5895385742188,163.16476440429688,0.995941162109375,591.6596069335938,184.4071044921875,0.9462167620658875
493,610.0902099609375,162.83729553222656,0.9970091581344604,589.3678588867188,186.9981689453125,0.8850418925285339
494,610.83935546875,163.40328979492188,0.9984538555145264,591.2474365234375,180.7279510498047,0.9764921069145203
495,610.9632568359375,161.04446411132812,0.9966326951980591,591.1217651367188,180.6223602294922,0.9656860828399658
496,610.9185180664062,162.21945190429688,0.9943718910217285,592.5325317382812,184.6685028076172,0.9462306499481201
497,609.2685546875,160.71426391601562,0.9958020448684692,592.342529296875,179.93678283691406,0.9632663130760193
498,610.4368286132812,162.35105895996094,0.9968903064727783,590.217041015625,180.75856018066406,0.9772256016731262
499,608.2391967773438,160.05711364746094,0.995955228805542,590.7042236328125,182.02188110351562,0.9853233695030212
500,610.5685424804688,159.8179931640625,0.995604395866394,589.5664672851562,178.95677185058594,0.9848659038543701
501,610.80810546875,161.62136840820312,0.9937625527381897,591.0426025390625,180.9365997314453,0.977356493473053
502,611.6320190429688,161.1748046875,0.9977282285690308,589.8836059570312,178.13882446289062,0.9735174179077148
503,610.4713745117188,162.10418701171875,0.9961364269256592,590.262451171875,181.496337890625,0.9626851677894592
504,610.3054809570312,163.12103271484375,0.9969449043273926,589.9529418945312,187.14862060546875,0.9721806049346924
505,610.1362915039062,163.4439239501953,0.9966647624969482,591.6782836914062,180.69508361816406,0.977035641670227
506,610.4697265625,162.36489868164062,0.9970410466194153,591.9052124023438,180.24693298339844,0.9885327816009521
507,610.4329833984375,160.0098114013672,0.997262179851532,591.6385498046875,178.26766967773438,0.9897165298461914
508,610.8401489257812,162.9791259765625,0.9977208971977234,591.4893188476562,181.4982452392578,0.9552863836288452
509,609.6859130859375,163.28530883789062,0.9981195330619812,589.7428588867188,180.2402801513672,0.9732600450515747
510,611.5192260742188,162.7390594482422,0.9982028603553772,590.9255981445312,182.26512145996094,0.9670407772064209
511,612.8549194335938,163.06524658203125,0.9970607161521912,592.5044555664062,178.8673858642578,0.9840725660324097
512,610.4296875,163.7122344970703,0.9948534369468689,591.7579956054688,181.07286071777344,0.964205801486969
513,612.7525634765625,164.26258850097656,0.9971961975097656,592.139404296875,179.7781524658203,0.972721517086029
514,613.108154296875,164.8602752685547,0.997014045715332,592.508056640625,181.04942321777344,0.9756146669387817
515,610.8522338867188,165.3069610595703,0.996509313583374,591.2227783203125,182.51589965820312,0.9673475027084351
516,611.3223876953125,162.40518188476562,0.9950299859046936,591.104248046875,181.5595703125,0.9572587013244629
517,612.0946044921875,164.04653930664062,0.996844470500946,590.8604125976562,181.18299865722656,0.9641225934028625
518,612.5164184570312,162.24444580078125,0.9963218569755554,591.32958984375,180.46963500976562,0.9860698580741882
519,609.446533203125,162.35755920410156,0.9960435032844543,590.1851196289062,185.82484436035156,0.9683855175971985
520,611.3681030273438,165.65802001953125,0.9975771903991699,591.8341064453125,179.75555419921875,0.9703835844993591
521,610.803466796875,163.9793243408203,0.9970939755439758,591.4365844726562,179.9779815673828,0.9732362031936646
522,609.8092041015625,161.94085693359375,0.9967385530471802,591.1630859375,181.63648986816406,0.9740853905677795
523,609.0217895507812,161.4956512451172,0.996697187423706,591.128173828125,180.97415161132812,0.9808924198150635
524,607.2409057617188,160.8330841064453,0.9954813122749329,591.14111328125,179.21792602539062,0.985325038433075
525,610.4443359375,164.19357299804688,0.997793972492218,590.4705810546875,180.3161163330078,0.9772256016731262
526,612.5006713867188,164.2328643798828,0.9981319308280945,589.944580078125,178.84677124023438,0.9782141447067261
527,613.5948486328125,159.97592163085938,0.9804628491401672,595.2523803710938,172.8807830810547,0.9154092073440552
528,614.6888427734375,164.40618896484375,0.9947749972343445,594.62158203125,179.16270446777344,0.8877495527267456
529,613.1290893554688,164.94903564453125,0.9943739175796509,595.1486206054688,182.46376037597656,0.9081259369850159
530,619.1621704101562,161.8330078125,0.9948387742042542,597.927490234375,184.54026794433594,0.9372602701187134
531,611.8761596679688,163.67579650878906,0.9976149201393127,591.6007690429688,185.69155883789062,0.939736545085907
